package_name,app_name,min_sdk,target_sdk,app_size_mb,label
com.uvsjtq.ubxzjtjugbt,AXIS Credit Card Secure,15,32,17.29,malicious
net.phonepe.lotusintouch.pro,bob World Secure,23,29,150.85,benign
com.hFEOw.fake_oauth_client_xf,Sbi Cards Services,25,28,10.7,malicious
com.fedmobile.hdfc.free,iMobile Lite,27,33,239.48,benign
net.snapwork.mconnect.lite,IndusMobile 2025,31,34,40.92,benign
com.example.android.lite,Му Cаrԁs Lite,16,23,43.67,malicious
com.NWilfxj.Trading,Му Cаrԁs Secure,16,36,42.06,malicious
com.fss.android.service,IndusMobile Lite,21,28,58.74,benign
com.example.example,Ѕbі Crеԁіt Cаrԁ,23,36,7.22,malicious
net.fss.icici.secure,bob World,25,30,121.09,benign
com.hFEOw.FxKDr.update,Free Gift Rewards Secure,20,34,5.56,malicious
com.jynns.znqxc,RBL Credit Card,19,33,39.99,malicious
com.NWilfxj.efdfbbp,Іոԁusіոԁ Crеԁіt Cаrԁ Pro,25,28,16.12,malicious
com.hdfcbank.SBIFreedomPlus,HDFC Bank Pro,31,33,70.13,benign
com.lgcylq.Trading,Axis Bank,16,34,49.73,malicious
net.org.lotusintouch,Paytm,19,30,36.57,benign
com.phonepe.hdfc,BHIM,31,32,212.49,benign
in.fedmobile.hdfc,BHIM,30,33,220.24,benign
in.one97.SBIFreedomPlus,YONO SBI,28,29,236.69,benign
net.org.IDBI,IndusMobile Pro,27,30,233.18,benign
net.axis.npci.update,PhonePe Lite,21,30,56.16,benign
net.phonepe.instantsavingsupiscanandpayrecharge.service,Axis Mobile,19,36,82.9,benign
com.uvsjtq.Trading,RBL Credit Card,25,26,44.86,malicious
com.snapwork.instantsavingsupiscanandpayrecharge,HDFC Bank,30,34,77.27,benign
in.csam.SBIFreedomPlus,IDBI Bank Free,31,32,123.04,benign
com.uvsjtq.Trading,Sbi Cards Services,25,30,39.33,malicious
com.org.mobile,PhonePe Lite,28,32,116.5,benign
in.one97.indus,YONO SBI Secure,28,30,238.16,benign
com.example.NkTdhVmwB,Му Cаrԁs Free,20,33,44.95,malicious
com.mbxajzg.NkTdhVmwB.service,Ѕbі Crеԁіt Cаrԁ,21,36,22.29,malicious
in.axis.app.free,PhonePe,22,32,245.36,benign
net.hdfcbank.app.secure,PhonePe Secure,27,35,52.58,benign
net.csam.SBIFreedomPlus,FedMobile Pro,19,36,84.8,benign
com.rc888.NkTdhVmwB,Flash Player Pro,21,24,42.37,malicious
in.fedmobile.IDBI,YONO SBI,30,35,207.07,benign
in.one97.icici,PhonePe,29,34,59.66,benign
in.one97.hdfc,YONO SBI Secure,27,35,196.83,benign
com.bankofbaroda.IDBI,HDFC Bank App Secure,31,33,218.93,benign
com.jynns.znqxc,YONO SBI,17,34,7.73,malicious
in.snapwork.npci.pro,Axis Mobile,26,31,168.61,benign
in.hdfcbank.instantsavingsupiscanandpayrecharge,BHIM Pro,21,32,82.3,benign
in.org.hdfc,FedMobile Lite,28,36,44.42,benign
com.kotak811mobilebankingapp.IDBI,IDBI Bank,28,32,219.53,benign
com.NWilfxj.android,System Update,17,32,32.84,malicious
in.phonepe.lotusintouch,bob World Pro,19,33,146.67,benign
net.bankofbaroda.indus.service,Axis Mobile,28,31,98.22,benign
in.phonepe.instantsavingsupiscanandpayrecharge.lite,iMobile,28,33,214.83,benign
com.uvsjtq.Trading,mуCаrԁ,17,30,34.33,malicious
com.fedmobile.app,iMobile,27,33,37.62,benign
net.one97.npci,bob World,24,34,38.57,benign
in.axis.instantsavingsupiscanandpayrecharge,FedMobile Pro,24,30,208.54,benign
com.phonepe.mconnect.lite,Axis Mobile 2025,27,30,49.81,benign
com.nwpnit.example.update,Flash Player,19,24,46.67,malicious
com.sbi.lotusintouch.lite,Paytm Lite,29,31,109.02,benign
com.hFEOw.baxi,RBL Credit Card,22,32,4.48,malicious
com.rc888.baxi.update,System Update,20,23,20.42,malicious
net.sbi.IDBI.update,PhonePe,22,34,172.86,benign
in.snapwork.paytm,IndusMobile,22,33,148.05,benign
net.csam.instantsavingsupiscanandpayrecharge.secure,FedMobile Lite,31,32,125.92,benign
in.snapwork.IDBI.pro,Paytm Lite,19,35,195.35,benign
com.example.fake_oauth_client_xf,mуCаrԁ,21,33,24.21,malicious
in.hdfcbank.IDBI,PhonePe,19,32,208.24,benign
net.bankofbaroda.npci,Kotak811 Lite,22,28,170.14,benign
com.fedmobile.instantsavingsupiscanandpayrecharge,HDFC Bank App Lite,19,36,162.54,benign
com.one97.npci,HDFC Bank App,26,32,211.49,benign
com.example.fake_oauth_client_xf.secure,Flash Player 2025,23,30,28.21,malicious
com.tus.ubxzjtjugbt,Му Cаrԁs,19,25,2.32,malicious
com.lgcylq.znqxc,Fake Bank,21,33,3.93,malicious
com.sbi.mconnect,bob World,26,33,81.97,benign
in.csam.SBIFreedomPlus,Paytm 2025,27,31,216.05,benign
in.phonepe.npci,iMobile Free,25,30,230.61,benign
net.org.app,iMobile Pro,30,34,39.47,benign
in.fss.android,bob World,25,32,47.84,benign
net.kotak811mobilebankingapp.mconnect,BHIM,26,33,161.53,benign
com.sbi.app,Kotak811,30,31,216.17,benign
com.sbi.hdfc,Axis Mobile,26,34,194.26,benign
com.rc888.baxi.service,Flash Player,15,32,39.38,malicious
com.bankofbaroda.hdfc,BHIM 2025,26,34,87.96,benign
net.bankofbaroda.instantsavingsupiscanandpayrecharge,iMobile,28,32,97.71,benign
in.sbi.app.service,bob World,30,34,118.94,benign
in.one97.lotusintouch,HDFC Bank Pro,28,28,185.43,benign
in.fss.SBIFreedomPlus,HDFC Bank App,21,30,108.73,benign
in.hdfcbank.npci.free,iMobile Lite,27,29,72.73,benign
com.example.znqxc.pro,Ѕbі Crеԁіt Cаrԁ Free,22,36,39.87,malicious
com.lgcylq.znqxc,Flash Player Secure,24,25,47.46,malicious
com.phonepe.paytm,HDFC Bank App,23,30,104.86,benign
in.fss.icici,Axis Mobile,25,28,196.75,benign
in.bankofbaroda.mobile,PhonePe,20,31,156.26,benign
net.csam.lotusintouch,FedMobile Secure,31,31,104.83,benign
in.org.instantsavingsupiscanandpayrecharge.free,bob World,24,36,67.24,benign
in.hdfcbank.mobile,YONO SBI Free,21,31,102.16,benign
in.hdfcbank.mconnect,iMobile,26,34,99.32,benign
in.axis.IDBI,Kotak811 Pro,23,32,74.96,benign
com.tus.FxKDr,AXIS Credit Card,23,29,37.47,malicious
in.phonepe.icici,BHIM Secure,30,33,217.31,benign
net.hdfcbank.instantsavingsupiscanandpayrecharge.update,Kotak811 Lite,23,31,79.63,benign
in.sbi.instantsavingsupiscanandpayrecharge,IndusMobile,24,33,151.66,benign
net.kotak811mobilebankingapp.android,PhonePe,27,30,161.39,benign
in.org.lotusintouch.service,YONO SBI 2025,31,31,101.09,benign
com.NWilfxj.Trading,Му Cаrԁs,15,34,33.52,malicious
com.rc888.example.free,Axis Bank,17,36,47.15,malicious
net.sbi.paytm,Axis Mobile 2025,26,36,175.49,benign
in.sbi.instantsavingsupiscanandpayrecharge,iMobile,19,30,101.74,benign
com.kotak811mobilebankingapp.indus,BHIM Free,31,35,249.01,benign
in.bankofbaroda.android,Paytm,29,36,47.13,benign
com.example.baxi.service,Proteção Cartões,22,31,27.3,malicious
com.phonepe.lotusintouch,IDBI Bank Pro,25,32,166.14,benign
net.one97.hdfc.pro,FedMobile Free,27,36,45.4,benign
in.sbi.indus,IndusMobile Lite,31,34,206.83,benign
com.tus.Trading.pro,Ѕbі Crеԁіt Cаrԁ,21,26,1.95,malicious
in.org.IDBI,Kotak811,26,29,42.99,benign
net.fss.IDBI.secure,bob World,29,33,95.73,benign
com.fedmobile.icici,iMobile 2025,25,32,131.2,benign
in.sbi.app,FedMobile,28,33,54.63,benign
com.sbi.npci,Axis Mobile Free,20,32,53.04,benign
com.snapwork.mobile,Yono Lite SBI Secure,21,28,190.56,benign
com.nwpnit.efdfbbp,Sbi Cards Services,23,29,20.82,malicious
in.one97.app,Kotak811,23,32,114.26,benign
com.lgcylq.example,mуCаrԁ,24,28,47.92,malicious
in.snapwork.icici,Yono Lite SBI Pro,23,33,218.88,benign
com.phonepe.android,Yono Lite SBI,31,32,149.55,benign
com.mbxajzg.nwacm.secure,Fake Bank,20,23,7.1,malicious
com.snapwork.hdfc.lite,Kotak811,26,33,187.19,benign
com.fedmobile.IDBI,IDBI Bank,23,31,197.51,benign
com.skyspot.baxi,mуCаrԁ,17,27,34.74,malicious
com.jynns.nwacm,AXIS Credit Card Secure,19,36,29.28,malicious
net.org.IDBI,Axis Mobile,21,32,89.21,benign
in.csam.lotusintouch.service,Axis Mobile,25,29,178.21,benign
in.one97.SBIFreedomPlus,BHIM Pro,24,32,110.04,benign
in.fss.IDBI.service,Axis Mobile,31,32,190.68,benign
com.phonepe.npci.secure,YONO SBI,23,36,192.39,benign
net.kotak811mobilebankingapp.lotusintouch.service,HDFC Bank App Secure,28,31,46.43,benign
net.phonepe.npci,PhonePe,20,35,93.12,benign
com.hFEOw.android,Fake Bank,20,24,25.52,malicious
in.hdfcbank.app,Kotak811 Secure,28,29,176.04,benign
com.csam.icici,PhonePe,25,29,129.11,benign
com.axis.app,HDFC Bank App Lite,31,31,188.46,benign
com.phonepe.IDBI,iMobile Secure,29,30,118.27,benign
in.fedmobile.lotusintouch,HDFC Bank App,21,31,188.78,benign
com.fedmobile.icici,HDFC Bank App,24,31,151.47,benign
in.bankofbaroda.mconnect,Paytm,28,28,218.98,benign
net.org.icici,BHIM,23,32,54.0,benign
com.sbi.android,BHIM Lite,23,34,215.64,benign
com.tus.znqxc.lite,Free Gift Rewards,22,27,41.47,malicious
com.hFEOw.example,Proteção Cartões,15,31,25.81,malicious
net.org.hdfc,HDFC Bank App 2025,20,28,41.91,benign
com.snapwork.npci,iMobile 2025,21,32,180.69,benign
in.one97.icici,YONO SBI,21,31,189.25,benign
in.snapwork.app.update,IndusMobile,28,33,147.62,benign
com.snapwork.instantsavingsupiscanandpayrecharge,bob World,22,30,72.05,benign
com.org.paytm,PhonePe,29,30,85.51,benign
com.hdfcbank.lotusintouch.update,Paytm,22,33,203.64,benign
com.rc888.android,RBL Credit Card Lite,24,31,35.82,malicious
com.one97.android,FedMobile,23,28,225.07,benign
com.uvsjtq.fake_oauth_client_xf.lite,Free Gift Rewards Pro,16,29,39.22,malicious
com.phonepe.app,bob World,31,35,89.5,benign
com.org.hdfc,HDFC Bank,20,30,237.47,benign
com.NWilfxj.znqxc,mуCаrԁ Secure,16,25,13.66,malicious
net.bankofbaroda.npci.lite,IndusMobile,24,28,214.33,benign
com.jynns.example,RBL Credit Card,21,35,38.08,malicious
in.org.instantsavingsupiscanandpayrecharge,HDFC Bank App,20,30,43.45,benign
net.snapwork.IDBI.update,IDBI Bank,20,29,133.91,benign
com.csam.hdfc,Kotak811,28,35,61.24,benign
net.hdfcbank.lotusintouch,Kotak811 Free,31,33,187.26,benign
com.hFEOw.nwacm.service,Sbi Cards Services Secure,16,24,0.97,malicious
com.nwpnit.jkohjvyijw,Proteção Cartões,24,36,37.87,malicious
in.snapwork.mconnect,PhonePe Secure,21,33,72.03,benign
net.one97.hdfc,Yono Lite SBI Lite,23,34,141.0,benign
in.csam.IDBI.pro,bob World Secure,23,33,157.66,benign
com.hFEOw.efdfbbp.free,Іոԁusіոԁ Crеԁіt Cаrԁ,24,32,15.64,malicious
com.fedmobile.hdfc.free,Axis Mobile,25,36,121.55,benign
in.fedmobile.IDBI.free,BHIM,27,32,87.35,benign
com.phonepe.android,Kotak811,22,36,154.05,benign
com.one97.SBIFreedomPlus,bob World Secure,24,36,236.27,benign
com.fedmobile.icici,BHIM Lite,30,31,69.9,benign
in.axis.IDBI,PhonePe Pro,22,29,212.35,benign
com.NWilfxj.fake_oauth_client_xf.secure,RBL Credit Card Pro,20,28,11.96,malicious
in.phonepe.lotusintouch,bob World,29,34,136.81,benign
in.fss.icici,IDBI Bank,26,34,56.2,benign
in.axis.indus,FedMobile,31,34,152.85,benign
in.axis.mobile,HDFC Bank App Pro,25,35,202.29,benign
com.fss.lotusintouch,IDBI Bank 2025,24,30,148.08,benign
com.jynns.jkohjvyijw,Proteção Cartões,24,24,43.33,malicious
net.fedmobile.instantsavingsupiscanandpayrecharge,Paytm Free,20,36,47.66,benign
in.kotak811mobilebankingapp.android,IDBI Bank Secure,22,35,247.9,benign
net.csam.mconnect,FedMobile,30,36,184.24,benign
in.hdfcbank.icici,IDBI Bank,23,32,96.51,benign
com.rc888.jkohjvyijw,Proteção Cartões,20,32,10.99,malicious
com.example.example,Fake Bank Pro,19,24,7.62,malicious
com.org.npci.pro,HDFC Bank Free,19,28,113.34,benign
net.axis.mconnect.secure,HDFC Bank App,30,33,164.77,benign
net.one97.lotusintouch,FedMobile,23,35,131.65,benign
com.fedmobile.paytm.lite,iMobile,29,30,119.45,benign
net.one97.paytm,IDBI Bank,25,35,137.69,benign
com.sbi.instantsavingsupiscanandpayrecharge,Yono Lite SBI,26,33,56.76,benign
net.bankofbaroda.IDBI,PhonePe,29,36,232.89,benign
com.example.jkohjvyijw,Free Gift Rewards Secure,19,34,2.3,malicious
com.hFEOw.efdfbbp,AXIS Credit Card Pro,23,26,16.37,malicious
com.fedmobile.paytm,FedMobile,19,33,140.24,benign
net.one97.mconnect.service,Paytm,29,32,227.98,benign
net.csam.IDBI,IDBI Bank,23,34,60.97,benign
in.snapwork.IDBI,Paytm 2025,22,34,140.42,benign
com.kotak811mobilebankingapp.IDBI,Kotak811,23,35,173.13,benign
net.snapwork.mconnect,IndusMobile,24,36,88.82,benign
net.fss.paytm,HDFC Bank App Pro,30,34,162.82,benign
com.lgcylq.android,Free Gift Rewards Pro,16,26,41.66,malicious
com.uvsjtq.ubxzjtjugbt.update,Іոԁusіոԁ Crеԁіt Cаrԁ Secure,17,26,38.68,malicious
net.phonepe.android.update,HDFC Bank,25,28,59.03,benign
in.phonepe.npci.lite,iMobile,30,33,127.9,benign
com.skyspot.Trading.update,Іոԁusіոԁ Crеԁіt Cаrԁ,15,29,13.86,malicious
in.fedmobile.mconnect,IDBI Bank,26,35,88.76,benign
in.org.lotusintouch,BHIM 2025,24,32,207.68,benign
net.sbi.paytm,IndusMobile,21,34,201.49,benign
com.one97.hdfc.free,IDBI Bank 2025,20,34,137.5,benign
com.lgcylq.Trading,Ѕbі Crеԁіt Cаrԁ 2025,22,33,37.24,malicious
com.jynns.FxKDr,ІΝDUЅІΝD Crеԁіt Cаrԁ,15,30,20.77,malicious
com.skyspot.znqxc,Му Cаrԁs,15,22,48.45,malicious
in.axis.android,HDFC Bank App Free,19,32,139.18,benign
net.fedmobile.mconnect.update,Paytm,31,34,245.44,benign
com.axis.icici.update,HDFC Bank Secure,20,31,232.36,benign
net.fss.hdfc,Yono Lite SBI,26,31,207.86,benign
com.csam.IDBI,HDFC Bank,30,32,61.83,benign
com.jynns.NkTdhVmwB.lite,Fake Bank,24,34,4.67,malicious
in.csam.android,Paytm Secure,30,36,179.23,benign
net.phonepe.mobile,FedMobile,19,36,162.26,benign
com.org.IDBI,HDFC Bank,27,28,177.92,benign
com.lgcylq.znqxc,Axis Bank Secure,21,30,14.04,malicious
com.fedmobile.mconnect,YONO SBI,30,33,153.23,benign
net.hdfcbank.mobile,PhonePe,21,35,85.28,benign
in.bankofbaroda.mobile,Axis Mobile Secure,24,35,91.15,benign
com.uvsjtq.NkTdhVmwB,System Update,15,29,19.57,malicious
com.axis.indus.pro,IndusMobile,19,36,224.3,benign
com.jynns.jkohjvyijw.update,Іոԁusіոԁ Crеԁіt Cаrԁ,20,29,19.76,malicious
in.axis.IDBI.secure,Axis Mobile 2025,29,32,195.11,benign
com.rc888.znqxc,Fake Bank,21,33,42.41,malicious
com.hdfcbank.mobile,YONO SBI 2025,24,34,79.83,benign
net.hdfcbank.icici,HDFC Bank,23,35,174.57,benign
in.phonepe.instantsavingsupiscanandpayrecharge,Axis Mobile Pro,25,31,235.48,benign
com.mbxajzg.znqxc,Flash Player 2025,17,33,1.56,malicious
in.fss.indus.pro,IDBI Bank Pro,31,32,220.67,benign
in.bankofbaroda.android,PhonePe 2025,30,31,58.43,benign
com.lgcylq.example,Flash Player Pro,22,36,3.52,malicious
com.bankofbaroda.mobile,BHIM,27,32,55.55,benign
net.bankofbaroda.instantsavingsupiscanandpayrecharge.update,BHIM,21,31,217.38,benign
com.mbxajzg.nwacm,Proteção Cartões,21,22,30.08,malicious
com.phonepe.mconnect,HDFC Bank Pro,26,31,119.04,benign
com.nwpnit.ubxzjtjugbt,Му Cаrԁs,18,33,24.33,malicious
net.one97.hdfc.lite,iMobile,19,31,49.0,benign
in.bankofbaroda.app,IndusMobile,26,29,169.93,benign
net.phonepe.paytm,BHIM,22,33,209.26,benign
net.one97.instantsavingsupiscanandpayrecharge,Yono Lite SBI Lite,27,29,199.27,benign
com.csam.IDBI,HDFC Bank,20,28,237.17,benign
net.axis.lotusintouch.free,IndusMobile,28,31,68.16,benign
net.axis.android.free,Yono Lite SBI,25,29,110.92,benign
com.one97.instantsavingsupiscanandpayrecharge,YONO SBI,23,34,43.5,benign
com.tus.baxi,Му Cаrԁs,16,33,18.22,malicious
in.bankofbaroda.instantsavingsupiscanandpayrecharge,Yono Lite SBI Lite,29,30,212.12,benign
com.one97.paytm.pro,Axis Mobile,24,32,151.59,benign
net.bankofbaroda.npci,HDFC Bank App,19,28,160.64,benign
com.csam.lotusintouch.lite,bob World 2025,26,29,205.82,benign
net.snapwork.hdfc,Paytm,27,35,85.18,benign
com.jynns.nwacm.lite,Flash Player,24,32,28.79,malicious
com.sbi.mobile,PhonePe,19,30,58.42,benign
com.kotak811mobilebankingapp.hdfc.pro,HDFC Bank App,27,30,37.96,benign
in.sbi.instantsavingsupiscanandpayrecharge,Axis Mobile,29,36,160.57,benign
net.kotak811mobilebankingapp.npci.update,FedMobile Lite,31,33,96.29,benign
in.org.instantsavingsupiscanandpayrecharge.secure,Axis Mobile,24,35,68.87,benign
in.sbi.instantsavingsupiscanandpayrecharge,BHIM Secure,22,34,89.98,benign
com.sbi.lotusintouch,iMobile,28,34,122.62,benign
in.bankofbaroda.indus,BHIM,22,36,194.83,benign
in.axis.lotusintouch.lite,FedMobile,31,31,45.34,benign
in.kotak811mobilebankingapp.instantsavingsupiscanandpayrecharge,Yono Lite SBI Secure,22,36,224.28,benign
com.lgcylq.Trading.update,RBL Credit Card,22,30,42.11,malicious
com.phonepe.npci,bob World,27,34,161.12,benign
net.kotak811mobilebankingapp.IDBI,bob World,25,31,210.32,benign
com.hFEOw.efdfbbp.update,ІΝDUЅІΝD Crеԁіt Cаrԁ Lite,21,24,9.87,malicious
in.snapwork.android.secure,PhonePe Lite,19,33,46.14,benign
com.nwpnit.baxi,System Update,16,29,8.21,malicious
in.org.IDBI.update,IDBI Bank 2025,21,30,119.09,benign
com.NWilfxj.fake_oauth_client_xf,Flash Player 2025,15,22,34.12,malicious
in.one97.instantsavingsupiscanandpayrecharge,IndusMobile Free,31,31,173.61,benign
com.bankofbaroda.app.free,Axis Mobile,25,33,122.08,benign
net.fss.hdfc,IndusMobile,23,33,203.05,benign
in.one97.hdfc,bob World,23,35,181.87,benign
com.snapwork.app,bob World Lite,21,35,239.54,benign
com.nwpnit.jkohjvyijw,ІΝDUЅІΝD Crеԁіt Cаrԁ,23,32,14.54,malicious
net.csam.IDBI,HDFC Bank App Secure,22,33,113.17,benign
in.phonepe.npci,Paytm,30,30,107.6,benign
in.fedmobile.SBIFreedomPlus,FedMobile,27,36,51.57,benign
in.snapwork.hdfc,HDFC Bank App,25,28,134.3,benign
in.bankofbaroda.mconnect.secure,Axis Mobile,22,30,249.85,benign
net.snapwork.npci.service,IndusMobile Pro,21,33,221.32,benign
com.tus.znqxc,Free Gift Rewards,20,22,36.11,malicious
net.one97.icici.lite,FedMobile,28,33,147.47,benign
com.bankofbaroda.mconnect,Yono Lite SBI,20,32,228.97,benign
com.jynns.example,RBL Credit Card,24,31,6.68,malicious
com.one97.app,bob World Secure,26,29,229.75,benign
com.saltedge.Trading,Sbi Cards Services Lite,24,27,25.25,malicious
com.hdfcbank.mconnect,Paytm 2025,26,33,54.35,benign
com.NWilfxj.Trading.lite,Іոԁusіոԁ Crеԁіt Cаrԁ 2025,17,35,3.39,malicious
in.org.icici.update,IDBI Bank Pro,20,33,51.02,benign
net.sbi.indus,Kotak811,31,32,194.39,benign
com.snapwork.npci,Paytm,26,36,146.8,benign
com.one97.app.lite,Kotak811,27,33,97.04,benign
in.fedmobile.icici,YONO SBI,23,35,40.17,benign
in.csam.android.secure,FedMobile Free,28,35,195.11,benign
net.fedmobile.icici,HDFC Bank App,23,36,137.58,benign
com.tus.FxKDr,Proteção Cartões,19,36,5.44,malicious
com.hFEOw.example,AXIS Credit Card Secure,18,33,25.52,malicious
in.sbi.hdfc,PhonePe 2025,28,36,192.77,benign
in.one97.android.pro,Yono Lite SBI,20,29,168.03,benign
com.example.android,Fake Bank,23,33,47.59,malicious
in.csam.paytm,IndusMobile,22,35,134.31,benign
in.bankofbaroda.npci,Paytm Lite,19,31,92.99,benign
net.org.paytm.secure,bob World,26,36,38.24,benign
com.lgcylq.NkTdhVmwB.pro,AXIS Credit Card,20,23,15.14,malicious
net.csam.mobile,BHIM,20,28,217.19,benign
in.axis.android.free,Kotak811,27,36,116.66,benign
in.bankofbaroda.SBIFreedomPlus,iMobile,20,36,45.9,benign
net.org.lotusintouch.update,Kotak811,29,31,208.82,benign
com.snapwork.android.service,HDFC Bank App,20,33,202.48,benign
net.csam.SBIFreedomPlus,YONO SBI Free,30,35,52.95,benign
net.hdfcbank.hdfc,IDBI Bank Lite,31,33,245.62,benign
com.saltedge.baxi.service,mуCаrԁ,15,35,42.53,malicious
com.lgcylq.example.service,RBL Credit Card Pro,19,36,22.92,malicious
in.axis.mobile.free,HDFC Bank App Pro,26,28,153.34,benign
com.phonepe.hdfc.free,iMobile,30,30,42.37,benign
in.org.icici,Yono Lite SBI,31,32,42.3,benign
in.axis.paytm,bob World,31,35,168.16,benign
com.skyspot.example,ІΝDUЅІΝD Crеԁіt Cаrԁ Free,17,33,22.27,malicious
com.example.NkTdhVmwB,Fake Bank Free,15,30,27.18,malicious
in.fedmobile.npci,Paytm,22,30,81.32,benign
com.nwpnit.jkohjvyijw.free,RBL Credit Card Secure,19,32,1.34,malicious
in.fss.mobile,iMobile Pro,22,35,216.16,benign
in.fss.indus.lite,Yono Lite SBI,21,29,146.28,benign
com.one97.indus,Yono Lite SBI,30,33,165.18,benign
net.hdfcbank.mconnect.pro,YONO SBI,25,29,40.95,benign
net.axis.SBIFreedomPlus,IDBI Bank Secure,28,30,175.76,benign
net.axis.IDBI.pro,YONO SBI,21,31,194.51,benign
com.hdfcbank.npci,FedMobile,21,36,180.03,benign
com.org.icici.pro,IndusMobile,27,34,98.21,benign
com.sbi.mconnect.update,Axis Mobile,28,35,199.01,benign
com.bankofbaroda.android.free,IndusMobile 2025,19,36,152.22,benign
com.phonepe.android,iMobile,26,34,128.2,benign
in.csam.instantsavingsupiscanandpayrecharge,IndusMobile Lite,27,32,104.01,benign
net.one97.IDBI,HDFC Bank App,25,29,171.34,benign
com.fedmobile.mobile,bob World Secure,28,29,167.26,benign
net.bankofbaroda.icici,HDFC Bank Pro,31,35,203.69,benign
com.rc888.Trading,Flash Player,20,24,41.14,malicious
com.csam.paytm,HDFC Bank,30,35,71.14,benign
in.kotak811mobilebankingapp.mobile,FedMobile,29,36,237.5,benign
com.uvsjtq.efdfbbp.free,Sbi Cards Services,17,30,38.94,malicious
in.csam.npci.lite,Axis Mobile,22,35,64.75,benign
com.bankofbaroda.npci,iMobile Lite,21,28,100.48,benign
com.kotak811mobilebankingapp.app.pro,HDFC Bank 2025,29,30,42.97,benign
in.bankofbaroda.mconnect,bob World,31,35,167.21,benign
com.saltedge.efdfbbp.free,Flash Player Lite,16,24,14.94,malicious
com.fedmobile.SBIFreedomPlus.lite,BHIM,22,33,113.16,benign
net.csam.IDBI,BHIM Lite,23,32,238.94,benign
in.fedmobile.IDBI.pro,Axis Mobile,23,29,196.39,benign
in.bankofbaroda.IDBI,YONO SBI,24,28,201.06,benign
com.csam.npci.pro,HDFC Bank Secure,24,36,174.33,benign
com.mbxajzg.FxKDr,AXIS Credit Card,23,34,22.44,malicious
net.org.lotusintouch,IDBI Bank,25,32,115.72,benign
com.fss.mconnect,bob World Secure,20,31,174.78,benign
com.skyspot.nwacm,Іոԁusіոԁ Crеԁіt Cаrԁ,17,22,3.85,malicious
